movie_id,title,genres,crew,actor_1,actor_2,actor_3,tags
13982,8 heads in a duffel bag,"Comedy, Crime",TomSchulman,JoePesci,KristySwanson,GeorgeHamilton,"Mafia hitman Tommy Spinelli (Joe Pesci) is flying to San Diego with a bag that hold eight severed heads, which he's bringing to his superior to prove that some troublesome rival mobster are permanently out of the picture. When his bag get accidentally switched at the airport, Tommy must track down his duffel bag and the 8 head it contains. Comedy Crime mexico vacation murder head JoePesci KristySwanson GeorgeHamilton TomSchulman"
16642,days of heaven,"Drama, Romance",TerrenceMalick,RichardGere,BrookeAdams,LindaManz,"In 1910, a Chicago steel worker accidentally kill his supervisor and flees to the Texas panhandle with his girlfriend and little sister to work harvesting wheat in the field of a stoic farmer. A love triangle, a swarm of locusts, a hellish fire—Malick capture it all with dreamlike authenticity, creating at once a timeless American idyll and a gritty evocation of turn-of-the-century labor. Drama Romance lovetriangle chicago wifehusbandrelationship texas field farm marriage love poverty classdifferences farmer jealoushusband boyfriendgirlfriendrelationship harvest RichardGere BrookeAdams LindaManz TerrenceMalick"
17734,thirteen conversations about one thing,Drama,JillSprecher,JohnTurturro,CleaDuVall,MatthewMcConaughey,"The life of a lawyer, an actuary, a housecleaner, a professor, and the people around them intersect a they ponder order and happiness in the face of life's cold unpredictability. Drama independentfilm womandirector JohnTurturro CleaDuVall MatthewMcConaughey JillSprecher"
18892,jawbreaker,Comedy,DarrenStein,RoseMcGowan,JulieBenz,RebeccaGayheart,"3 of Reagan High School's most popular girl pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. Their plan go awry when the girl swallow the jawbreaker, choking to death. Now the leader of the pack will do anything to keep the accident a secret. Comedy confession jealousy nightmare ambition groupie highschool cafeteria revenge prom deadbody dating fashion rockband fantasysequence slowmotion multipleidentities popmusic makeover polaroidcamera publichumiliation socialoutcast sidekick prankgonewrong clique socialclimbing backstabbing deadteenager gothgirls RoseMcGowan JulieBenz RebeccaGayheart DarrenStein"
549,basquiat,"Drama, History",JulianSchnabel,JeffreyWright,DavidBowie,DennisHopper,"Director Julian Schnabel illustrates the portrait of his friend, the first Afro-American Pop Art artist Jean Michel Basquiat who unfortunately died at a young age and just a he wa beginning to make a name for himself in the art world. Along side the biography of Basquiat are the artist and the art scene from the early 1980’s New York. Drama History newyork sex drugabuse homelessperson newlove drugaddiction overdose graffiti streetart vernissage exhibit friendship independentfilm drug celebration JeffreyWright DavidBowie DennisHopper JulianSchnabel"
121986,frances ha,"Comedy, Drama",NoahBaumbach,GretaGerwig,MickeySumner,AdamDriver,"An aspiring dancer move to New York City and becomes caught up in a whirlwind of flighty fair-weather friends, diminishing fortune and career setbacks. Comedy Drama friendship loneliness blackandwhite responsibility latecomingofage GretaGerwig MickeySumner AdamDriver NoahBaumbach"
868,tsotsi,"Crime, Drama",GavinHood,PresleyChweneyagae,JerryMofokeng,TerryPheto,"The South African multi-award winning film about a young South African boy from the ghetto named Tsotsi, meaning Gangster. Tsotsi, who left home a a child to get away from helpless parents, find a baby in the back seat of a car that he ha just stolen. He decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way. Crime Drama slum baby fight nudity leader johannesburg police love friend murder gang teenager violence criminal hijack PresleyChweneyagae JerryMofokeng TerryPheto GavinHood"
10683,happiness,"Comedy, Drama",ToddSolondz,JaneAdams,JonLovitz,PhilipSeymourHoffman,"The life of many individual connected by the desire for happiness, often from source usually considered dark or evil. Comedy Drama rape sistersisterrelationship lover(female) pedophilia sister partnership stalker secretlove independentfilm relationship extramaritalaffair familyconflict unhappiness JaneAdams JonLovitz PhilipSeymourHoffman ToddSolondz"
17995,dysfunktional family,"Comedy, Documentary",GeorgeGallo,EddieGriffin,JoeHoward,MatthewBrent,"Between set from his hilarious live stand-up routine, in which he riff on everything from Michael Jackson to terrorism, comedian Eddie Griffin tour his hometown of Kansas City and introduces viewer to his eccentric clan in this edgy mockumentary. Griffin's uproarious family member include oddball such a Uncle Buckey, a former pimp, and Uncle Curtis, who posse an extensive porn collection ... much of which he filmed himself! Comedy Documentary EddieGriffin JoeHoward MatthewBrent GeorgeGallo"
246403,tusk,"Comedy, Horror",KevinSmith,MichaelParks,JustinLong,HaleyJoelOsment,"When his best friend and podcast co-host go missing in the backwoods of Canada, a young guy join force with his friend's girlfriend to search for him. Comedy Horror canada obsession walrus deception search disfigurement experimentalsurgery abduction MichaelParks JustinLong HaleyJoelOsment KevinSmith"
670,oldboy,"Drama, Thriller, Mystery, Action",ParkChan-wook,ChoiMin-sik,YooJi-tae,KangHye-jung,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seek revenge on his captors. Drama Thriller Mystery Action sushirestaurant rageandhate notebook daughter hostility sin revenge loneliness urination anger catholic incest southhypnosis ChoiMin-sik YooJi-tae KangHye-jung ParkChan-wook"
35691,letters to god,"Action, Drama, Family, Thriller",DavidNixon PatrickDoughtie,RobynLively,JeffreyJohnson,BaileeMadison,"A young boy fighting cancer writes letter to God, touching life in his neighborhood and inspiring hope among everyone he come in contact. An unsuspecting substitute postman, with a troubled life of his own, becomes entangled in the boy's journey and his family by reading the letters. They inspire him to seek a better life for himself and his own son he's lost through his alcohol addiction. Action Drama Family Thriller letter hope postman god cancer independentfilm aftercreditsstinger RobynLively JeffreyJohnson BaileeMadison DavidNixon PatrickDoughtie"
49010,hobo with a shotgun,"Action, Comedy, Thriller",JasonEisener,RutgerHauer,GregorySmith,RobbWells,"A vigilante homeless man pull into a new city and find himself trapped in urban chaos, a city where crime rule and where the city's crime bos reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitute and even a pedophile Santa, the Hobo go about bringing justice to the city the best way he know how - with a 20-gauge shotgun. Mayhem ensues when he try to make thing better for the future generation. Street justice will indeed prevail. Action Comedy Thriller femalenudity prostitute shotgun pimp underwear dystopia vigilante blood massacre brutality violence spittingblood whitesuit genocide bodymutilation extremesadism childkiller sawedoffshotgun flamethrower attemptedrobbery intestine disembowelment attemptedrape shotrepeatedly RutgerHauer GregorySmith RobbWells JasonEisener"
317930,compadres,"Action, Comedy",EnriqueBegné,OmarChaparro,JoeyMorgan,AislinnDerbez,"A disgruntled Mexican cop is forced to work with a teenage hacker to hunt down the criminal who killed his wife, and dismantle their operation. Action Comedy OmarChaparro JoeyMorgan AislinnDerbez EnriqueBegné"
11229,freeway,"Comedy, Drama, Thriller",MatthewBright,KieferSutherland,ReeseWitherspoon,WolfgangBodison,"Following the arrest of her mother, Ramona, young Vanessa Lutz decides to go in search of her estranged grandmother. On the way, she is given a ride by school counselor Bob Wolverton. During the journey, Lutz begin to realize that Bob is the notorious I-5 Killer and manages to escape by shooting him several times. Wounded but still very much alive, Bob pursues Lutz across the state in this modern retelling of Little Red Riding Hood. Comedy Drama Thriller prison attempttoescape stepfather independentfilm hitchhiker KieferSutherland ReeseWitherspoon WolfgangBodison MatthewBright"
22488,love's abiding joy,"TVMovie, Action, Drama, Family",MichaelLandonJr.,ErinCottrell,LoganBartholomew,WilliamMorganSheppard,"The continued Westward journey of settler Missie and Willie Lahaye. Their root now firmly planted a they set up homestead in the far West, Missie begin to realize her passion for teaching a Willie care for the couple's young daughter Kathy while expanding the family ranch with a little help from son Jeff and Matthew. When the frontier railroad come to town, the pleasure of a long-promised visit from Missie's father Clark is suddenly offset by the tragic death of young Kathy. As the untimely demise of their beloved daughter begin to drive an emotional wedge between Missie and Willie, the devastated father unexpectedly accepts an offer made by the powerful Samuel Doros to assume the role of town sheriff. Their faith shaken and their once close-knit bond suddenly torn asunder, Missie and Willie desperately attempt to bring their crumbling family back together a son Jeff face a series of danger while hopelessly falling for Doros' beautiful daughter Colette. TVMovie Action Drama Family ErinCottrell LoganBartholomew WilliamMorganSheppard MichaelLandonJr."
24469,fish tank,Drama,AndreaArnold,KatieJarvis,MichaelFassbender,KierstonWareing,Everything change for 15 year old Mia when her mum brings home a new boyfriend. Drama dancing mother alcohol sex adultery fight nudity sister friendship party independentfilm school essex teenager theft violence apartment estate boyfriend teenagerebellion voyeur womandirector aggressive KatieJarvis MichaelFassbender KierstonWareing AndreaArnold
82533,damsels in distress,"Comedy, Romance",WhitStillman,GretaGerwig,CarrieMacLemore,MegalynEchikunwoke,"A trio of beautiful girl set out to revolutionize life at a grungy American university: the dynamic leader Violet Wister, principled Rose and sexy Heather. They welcome transfer student Lily into their group which seek to help severely depressed student with a program of good hygiene and musical dance numbers. Comedy Romance college femalefriendship youngadult GretaGerwig CarrieMacLemore MegalynEchikunwoke WhitStillman"
50942,creature,"Horror, ScienceFiction, Thriller",StuartGillard,CraigT.Nelson,KimCattrall,ColmFeore,"An amphibious shark-like monster terrorizes an abandoned secret military base and the people who live on the island it is located on. A marine biologist, a well a several other people, try to stop it before it is too late... Horror ScienceFiction Thriller CraigT.Nelson KimCattrall ColmFeore StuartGillard"
